"121","Anthony Davis","C","28","LAL","27","27","35.4","9.3","17.9",".521","0.4","2.1",".179","8.9","15.8",".566",".531","4.3","6.0",".727","2.7","7.1","9.9","2.9","1.2","2.0","2.2","2.3","23.3"
"122","Ed Davis","C","32","CLE","12","2","9.3","0.8","1.0",".750","0.0","0.0","","0.8","1.0",".750",".750","0.1","0.5",".167","0.4","2.7","3.1","0.1","0.3","0.6","0.3","1.4","1.6"
"123","Terence Davis","SG","24","SAC","22","7","17.4","3.5","8.7",".406","1.5","4.8",".305","2.1","4.0",".529",".490","1.0","1.2",".808","0.4","2.7","3.1","1.0","0.8","0.4","1.2","2.4","9.5"
"124","Gabriel Deck","PF","26","OKC","7","0","8.0","1.1","2.0",".571","0.3","0.6",".500","0.9","1.4",".600",".643","0.0","0.0","","0.1","0.7","0.9","0.7","0.1","0.0","0.3","0.3","2.6"
"125","Dewayne Dedmon","C","32","MIA","33","15","17.2","2.5","4.4",".575","0.4","0.6",".600","2.2","3.8",".571",".616","1.0","1.3",".750","1.8","4.3","6.1","0.9","0.4","0.5","0.9","2.2","6.5"
"126","Sam Dekker","PF","27","TOR","1","0","1.0","0.0","0.0","","0.0","0.0","","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"127","Javin DeLaurier","C","23","MIL","1","0","3.0","0.0","0.0","","0.0","0.0","","0.0","0.0","","","0.0","0.0","","0.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0"
"128","DeMar DeRozan","PF","32","CHI","32","32","35.3","9.7","19.6",".494","0.8","2.2",".362","8.9","17.4",".510",".514","6.8","7.9",".858","0.7","4.3","5.0","4.5","0.9","0.3","2.1","2.3","26.9"
"129","Cheick Diallo","C","25","DET","3","0","10.3","1.0","2.7",".375","0.0","0.0","","1.0","2.7",".375",".375","1.7","2.0",".833","1.3","2.7","4.0","0.0","0.3","0.0","0.3","2.0","3.7"
"130","Hamidou Diallo","SG","23","DET","29","12","21.6","4.3","8.2",".527","0.4","1.4",".268","4.0","6.8",".581",".550","1.3","2.2",".609","1.0","3.2","4.2","1.3","1.2","0.4","1.2","2.4","10.4"
"131","Gorgui Dieng","C","32","ATL","28","1","9.8","1.3","2.7",".461","0.6","1.4",".400","0.7","1.3",".528",".566","0.6","0.8",".762","0.9","2.4","3.3","0.9","0.3","0.4","0.6","1.3","3.6"
"132","Spencer Dinwiddie","PG","28","WAS","29","29","30.1","4.5","11.5",".392","1.7","5.2",".333","2.8","6.3",".440",".467","2.4","3.1",".758","0.8","4.2","5.0","5.6","0.4","0.2","1.7","2.3","13.1"
"133","Donte DiVincenzo","SG","25","MIL","3","0","16.7","1.3","5.7",".235","1.3","3.3",".400","0.0","2.3",".000",".353","3.3","3.7",".909","2.3","3.3","5.7","0.7","0.3","0.0","1.3","0.7","7.3"
"134","Luka Dončić","PG","22","DAL","24","24","34.8","9.2","20.7",".443","2.6","8.1",".318","6.6","12.6",".523",".505","4.0","5.7",".713","0.7","7.3","8.0","8.8","1.2","0.5","4.7","2.5","25.0"
"135","Luguentz Dort","SF","22","OKC","33","33","32.6","5.6","14.1",".398","2.4","7.6",".313","3.2","6.5",".498",".483","2.7","3.2",".838","0.7","3.4","4.1","1.7","1.0","0.3","1.7","2.9","16.3"
"136","Ayo Dosunmu","SG","22","CHI","31","2","18.6","2.5","4.6",".528","0.6","1.5",".413","1.8","3.2",".582",".594","0.5","0.9",".586","0.4","1.7","2.1","1.2","0.4","0.4","0.9","1.6","6.1"
"137","Damyean Dotson","SG","27","NYK","2","0","10.5","1.0","2.0",".500","0.0","0.5",".000","1.0","1.5",".667",".500","0.0","0.0","","0.0","1.0","1.0","0.5","0.0","0.0","0.0","0.0","2.0"
"138","Devon Dotson","PG","22","CHI","7","0","9.3","1.1","2.1",".533","0.3","0.9",".333","0.9","1.3",".667",".600","0.7","1.1",".625","0.1","0.7","0.9","1.1","0.1","0.0","0.3","1.3","3.3"
"139","Sekou Doumbouya","PF","21","LAL","2","0","8.0","2.5","4.0",".625","0.5","1.0",".500","2.0","3.0",".667",".688","1.5","2.0",".750","1.0","2.0","3.0","0.0","1.5","1.0","1.0","0.5","7.0"
"140","Jeff Dowtin","PG","24","GSW","4","0","7.0","0.8","1.5",".500","0.0","0.3",".000","0.8","1.3",".600",".500","0.0","0.0","","0.3","1.5","1.8","0.8","0.0","0.3","0.3","0.5","1.5"
"141","PJ Dozier","SG","25","DEN","18","0","18.9","2.0","5.5",".364","0.8","2.7",".313","1.2","2.8",".412",".439","0.6","0.7",".769","0.8","2.7","3.5","1.6","0.6","0.3","0.7","1.8","5.4"
"142","Goran Dragić","PG","35","TOR","5","2","18.0","2.6","6.8",".382","0.8","2.8",".286","1.8","4.0",".450",".441","2.0","2.0","1.000","0.4","2.4","2.8","1.8","1.0","0.2","0.2","1.6","8.0"
"143","Andre Drummond","C","28","PHI","32","11","19.4","2.7","5.1",".518","0.0","0.0",".000","2.7","5.1",".521",".518","1.1","1.9",".574","3.0","6.2","9.3","2.0","1.1","1.1","1.6","2.4","6.4"
"144","Chris Duarte","SG","24","IND","33","25","28.9","5.1","11.8",".436","1.8","5.2",".353","3.3","6.5",".502",".514","1.1","1.6",".712","0.6","3.4","4.0","2.2","1.0","0.1","1.7","1.7","13.2"
"145","David Duke Jr.","PG","22","BRK","7","4","23.3","2.4","7.3",".333","0.3","2.3",".125","2.1","5.0",".429",".353","1.3","1.6",".818","2.7","2.9","5.6","1.1","1.0","0.6","0.7","2.6","6.4"
"146","Kevin Durant","PF","33","BRK","31","31","37.1","10.9","21.0",".518","1.9","5.1",".371","9.0","15.9",".566",".564","6.3","7.1",".882","0.5","7.2","7.7","5.7","0.7","0.9","3.2","1.8","30.0"
"147","Jaime Echenique","C","24","WAS","1","0","3.0","0.0","0.0","","0.0","0.0","","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"148","Anthony Edwards","SG","20","MIN","32","32","35.6","8.2","18.7",".439","3.1","8.7",".360","5.1","10.0",".508",".523","2.8","3.6",".781","1.2","4.4","5.6","3.5","1.6","0.7","3.3","2.4","22.3"
"149","Kessler Edwards","SF","21","BRK","5","1","25.4","3.6","8.0",".450","1.4","3.4",".412","2.2","4.6",".478",".538","0.0","0.0","","1.8","3.2","5.0","1.2","0.6","0.6","1.2","1.2","8.6"
"150","Rob Edwards","SG","25","OKC","2","0","5.5","0.5","2.0",".250","0.5","2.0",".250","0.0","0.0","",".375","0.0","0.0","","0.0","1.5","1.5","0.0","0.0","0.0","0.5","0.0","1.5"
"151","CJ Elleby","SF","21","POR","18","0","7.7","1.0","2.3",".429","0.4","1.3",".348","0.6","1.1",".526",".524","0.4","0.4","1.000","0.4","1.3","1.7","0.4","0.2","0.0","0.4","1.2","2.8"
"152","Wayne Ellington","SG","34","LAL","27","8","21.1","2.1","5.6",".387","1.9","5.1",".377","0.2","0.4",".500",".560","0.1","0.2",".800","0.3","1.5","1.7","0.8","0.5","0.1","0.5","1.0","6.4"
"153","Joel Embiid","C","27","PHI","26","26","33.2","8.5","17.8",".477","1.3","3.4",".393","7.2","14.4",".497",".515","8.3","10.3",".809","1.8","8.9","10.7","4.2","1.2","1.4","2.8","2.5","26.7"
"154","James Ennis III","SF","31","TOT","4","0","10.5","2.3","4.5",".500","0.8","1.5",".500","1.5","3.0",".500",".583","1.0","1.0","1.000","1.0","1.5","2.5","0.0","0.5","0.5","0.3","1.0","6.3"
"154","James Ennis III","SF","31","BRK","2","0","7.0","1.0","3.5",".286","0.5","1.0",".500","0.5","2.5",".200",".357","0.0","0.0","","1.0","1.5","2.5","0.0","0.5","0.5","0.0","0.0","2.5"
"154","James Ennis III","SF","31","LAC","2","0","14.0","3.5","5.5",".636","1.0","2.0",".500","2.5","3.5",".714",".727","2.0","2.0","1.000","1.0","1.5","2.5","0.0","0.5","0.5","0.5","2.0","10.0"
"155","Drew Eubanks","C","24","SAS","35","8","12.3","1.7","3.3",".513","0.0","0.2",".167","1.7","3.2",".532",".517","1.3","1.8",".742","1.1","3.0","4.1","1.1","0.3","0.7","1.1","1.4","4.8"
"156","Tacko Fall","C","26","CLE","11","1","5.4","0.5","1.1",".417","0.0","0.0","","0.5","1.1",".417",".417","0.2","0.6",".286","0.6","1.5","2.1","0.2","0.0","0.5","0.3","0.3","1.1"
"157","Derrick Favors","C","30","OKC","28","11","16.1","2.5","4.9",".507","0.1","0.4",".200","2.4","4.5",".532",".515","0.4","0.6",".556","1.4","3.4","4.7","0.8","0.4","0.3","0.2","1.5","5.4"
"158","Bruno Fernando","C","23","BOS","11","0","2.8","0.3","0.5",".600","0.0","0.0","","0.3","0.5",".600",".600","0.0","0.0","","0.3","0.2","0.5","0.1","0.0","0.2","0.4","0.4","0.5"
"159","Dorian Finney-Smith","PF","28","DAL","37","37","32.4","3.9","8.6",".447","2.0","5.2",".380","1.9","3.5",".547",".561","0.8","1.2",".667","1.6","3.2","4.9","1.9","1.3","0.6","1.0","2.4","10.5"
"160","Malik Fitts","PF","24","UTA","6","0","2.3","0.0","0.2",".000","0.0","0.0","","0.0","0.2",".000",".000","0.0","0.0","","0.0","0.5","0.5","0.0","0.0","0.0","0.0","0.2","0.0"
"161","Malachi Flynn","PG","23","TOR","25","1","9.1","1.2","3.4",".349","0.5","1.8",".273","0.7","1.7",".429",".419","0.2","0.3",".571","0.2","0.9","1.1","1.0","0.4","0.1","0.3","0.9","3.0"
"162","Bryn Forbes","SG","28","SAS","35","0","15.8","3.0","6.8",".441","1.4","3.4",".403","1.6","3.4",".479",".542","1.1","1.3",".886","0.1","1.4","1.5","0.9","0.3","0.1","0.9","0.8","8.5"
"163","Aleem Ford","SF","24","ORL","5","0","14.8","1.2","4.0",".300","0.4","3.0",".133","0.8","1.0",".800",".350","0.0","0.0","","0.4","2.6","3.0","0.4","0.2","0.0","0.8","1.4","2.8"
"164","Trent Forrest","PG","23","UTA","29","1","8.2","0.5","1.1",".484","0.0","0.1",".250","0.5","0.9",".519",".500","0.4","0.5",".786","0.3","1.0","1.3","0.8","0.2","0.0","0.6","0.4","1.4"
"165","Evan Fournier","SG","29","NYK","37","37","28.7","4.6","11.5",".403","2.5","6.8",".363","2.2","4.8",".460",".509","1.0","1.4",".760","0.4","2.2","2.6","1.8","0.9","0.2","1.3","1.9","12.8"
"166","De'Aaron Fox","PG","24","SAC","36","36","34.1","7.7","17.1",".451","1.0","3.8",".254","6.8","13.3",".508",".480","4.4","5.9",".755","0.5","3.1","3.5","5.2","1.3","0.4","2.8","2.9","20.9"
"167","Tim Frazier","PG","31","ORL","8","3","21.8","1.6","4.6",".351","0.8","1.9",".400","0.9","2.8",".318",".432","0.6","1.1",".556","0.5","1.6","2.1","3.5","0.4","0.0","1.6","2.6","4.6"
"168","Enes Freedom","C","29","BOS","21","1","13.0","2.0","3.8",".519","0.0","0.2",".250","1.9","3.6",".533",".525","0.8","1.0",".800","2.4","3.2","5.6","0.2","0.2","0.5","0.7","1.3","4.7"
"169","Wenyen Gabriel","PF","24","TOT","3","0","10.3","1.0","2.7",".375","0.3","1.0",".333","0.7","1.7",".400",".438","0.7","1.3",".500","0.7","2.0","2.7","0.7","0.0","0.0","0.3","1.7","3.0"
"169","Wenyen Gabriel","PF","24","BRK","1","0","1.0","0.0","0.0","","0.0","0.0","","0.0","0.0","","","0.0","0.0","","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"169","Wenyen Gabriel","PF","24","LAC","2","0","15.0","1.5","4.0",".375","0.5","1.5",".333","1.0","2.5",".400",".438","1.0","2.0",".500","1.0","2.5","3.5","1.0","0.0","0.0","0.5","2.5","4.5"
"170","Daniel Gafford","C","23","WAS","35","35","22.7","4.1","5.9",".683","0.0","0.0","","4.1","5.9",".683",".683","1.5","2.0",".732","2.4","4.4","6.8","1.1","0.5","1.8","1.1","2.5","9.6"
"171","Danilo Gallinari","PF","33","ATL","28","1","22.5","3.1","7.7",".403","1.5","3.9",".391","1.6","3.8",".415",".502","2.0","2.1",".932","0.6","3.6","4.2","1.4","0.5","0.2","0.6","1.4","9.7"
"172","Langston Galloway","SG","30","BRK","4","0","14.5","1.3","3.3",".385","0.5","2.0",".250","0.8","1.3",".600",".462","0.0","0.0","","0.3","1.8","2.0","1.3","0.0","0.0","1.3","1.3","3.0"
"173","Darius Garland","PG","22","CLE","32","32","34.3","7.4","15.7",".472","2.6","6.9",".380","4.8","8.8",".544",".556","2.3","2.5",".913","0.5","2.6","3.1","7.4","1.3","0.1","3.7","1.7","19.7"
"174","Marcus Garrett","SG","23","MIA","12","0","10.7","0.4","1.8",".238","0.1","0.3",".250","0.3","1.4",".235",".262","0.2","0.4",".400","0.8","1.2","1.9","0.6","0.4","0.3","0.2","1.3","1.1"
"175","Usman Garuba","PF","19","HOU","14","0","7.1","0.6","1.6",".348","0.1","0.9",".167","0.4","0.8",".545",".391","0.1","0.1",".500","0.5","1.7","2.2","0.6","0.4","0.4","0.2","0.6","1.4"
"176","Luka Garza","C","23","DET","24","5","12.2","1.8","4.2",".440","0.5","1.4",".324","1.4","2.8",".500",".495","1.0","1.5",".649","1.8","1.3","3.1","0.5","0.3","0.1","0.6","1.8","5.1"
"177","Rudy Gay","PF","35","UTA","24","0","20.0","3.2","7.4",".435","1.6","4.3",".379","1.6","3.1",".514",".545","1.3","1.6",".795","1.0","3.6","4.6","1.1","0.5","0.3","0.8","1.8","9.3"
"178","Paul George","SF","31","LAC","26","26","35.5","9.0","21.4",".421","2.7","8.3",".323","6.3","13.0",".484",".484","4.0","4.5",".880","0.4","6.7","7.1","5.5","2.0","0.4","4.2","2.5","24.7"
"179","Taj Gibson","C","36","NYK","22","3","19.3","1.4","2.9",".484","0.2","0.6",".286","1.2","2.3",".540",".516","0.6","0.9",".737","1.7","3.0","4.7","0.8","0.4","1.0","0.8","2.6","3.6"
"180","Josh Giddey","SG","19","OKC","32","32","30.4","4.6","11.7",".395","1.0","3.7",".269","3.6","8.0",".453",".437","0.9","1.3",".651","1.5","6.0","7.6","6.3","1.0","0.5","2.9","1.7","11.1"
"181","Shai Gilgeous-Alexander","PG","23","OKC","32","32","35.3","7.7","18.5",".416","1.8","6.3",".285","5.9","12.3",".482",".464","5.5","6.7",".822","0.6","4.1","4.7","5.2","0.9","0.7","2.4","2.3","22.6"
"182","Anthony Gill","PF","29","WAS","16","0","6.8","1.1","1.7",".667","0.3","0.4",".714","0.8","1.3",".650",".759","0.6","0.8",".833","0.5","1.1","1.6","0.5","0.1","0.1","0.3","1.1","3.2"
"183","Freddie Gillespie","PF","24","ORL","7","1","13.0","0.9","2.0",".429","0.0","0.0","","0.9","2.0",".429",".429","0.4","0.9",".500","1.6","2.9","4.4","0.3","0.4","1.0","0.6","2.4","2.1"
"184","Rudy Gobert","C","29","UTA","37","37","32.1","5.5","7.7",".706","0.0","0.0",".000","5.5","7.7",".709",".706","4.6","6.7",".683","3.5","11.5","15.1","1.1","0.8","2.3","1.8","2.7","15.5"
"185","Brandon Goodwin","PG","26","CLE","3","0","22.7","3.3","8.7",".385","0.0","2.3",".000","3.3","6.3",".526",".385","0.7","2.7",".250","0.7","3.0","3.7","4.7","0.7","0.0","1.7","2.3","7.3"
"186","Jordan Goodwin","SG","23","WAS","2","0","3.0","0.0","1.5",".000","0.0","0.5",".000","0.0","1.0",".000",".000","0.0","0.0","","0.0","0.5","0.5","0.0","0.0","0.0","0.0","0.5","0.0"
"187","Aaron Gordon","PF","26","DEN","33","33","31.9","5.5","10.5",".528","1.0","3.0",".330","4.5","7.4",".608",".575","2.2","3.1",".706","1.8","3.7","5.5","2.2","0.6","0.7","1.6","1.9","14.2"
"188","Eric Gordon","SG","33","HOU","33","22","29.4","5.2","10.5",".494","2.4","5.2",".456","2.8","5.3",".531",".607","2.0","2.7",".722","0.2","1.5","1.7","3.4","0.6","0.5","2.3","1.1","14.7"
"189","Devonte' Graham","PG","26","NOP","35","35","31.4","4.7","12.5",".378","3.1","8.5",".367","1.6","4.0",".400",".502","1.8","2.2",".816","0.4","2.1","2.6","4.6","1.1","0.2","1.5","1.5","14.3"
"190","Jerami Grant","PF","27","DET","24","24","33.2","6.6","15.9",".414","1.8","5.3",".331","4.8","10.6",".455",".469","5.2","6.1",".849","1.0","3.9","4.8","2.6","1.1","1.1","2.1","2.3","20.1"
"191","Hassani Gravett","PG","25","ORL","8","3","21.4","2.3","4.8",".474","1.4","3.3",".423","0.9","1.5",".583",".618","0.4","0.5",".750","0.1","2.5","2.6","2.5","0.6","0.1","1.1","1.6","6.3"
"192","Danny Green","SF","34","PHI","26","20","24.8","2.3","5.7",".405","1.8","4.9",".375","0.5","0.8",".600",".568","0.3","0.3","1.000","0.6","2.0","2.6","1.2","1.4","0.8","1.0","1.9","6.8"
"193","Draymond Green","PF","31","GSW","33","33","30.8","3.3","6.1",".537","0.4","1.3",".286","2.9","4.8",".604",".567","1.2","2.0",".597","1.2","6.6","7.8","7.6","1.4","1.2","3.2","2.8","8.1"
"194","Jalen Green","SG","19","HOU","24","24","30.6","5.2","13.0",".399","2.2","6.7",".325","3.0","6.3",".477",".482","3.1","3.8",".824","0.3","2.7","3.0","2.2","0.6","0.2","2.5","1.6","15.6"
"195","JaMychal Green","PF","31","DEN","32","4","14.5","2.0","4.8",".416","0.6","2.3",".250","1.4","2.6",".561",".474","1.1","1.3",".857","0.9","2.6","3.5","0.8","0.7","0.4","0.9","2.2","5.7"
"196","Javonte Green","SF","28","CHI","29","18","22.2","2.1","4.3",".496","0.4","1.1",".364","1.7","3.2",".543",".544","1.1","1.4",".800","1.5","2.7","4.2","1.0","0.8","0.4","0.6","2.1","5.8"
"197","Jeff Green","C","35","DEN","33","24","25.1","3.4","6.9",".493","0.8","2.4",".333","2.6","4.6",".576",".550","2.0","2.5",".805","0.5","2.6","3.1","1.2","0.3","0.5","1.0","2.3","9.6"
"198","Josh Green","SG","21","DAL","23","0","10.7","1.3","2.5",".500","0.1","0.6",".231","1.1","2.0",".578",".526","0.3","0.5",".727","0.5","1.2","1.7","1.0","0.4","0.2","0.4","1.3","3.0"
"199","Blake Griffin","PF","32","BRK","28","20","19.6","2.3","6.1",".366","0.6","2.9",".220","1.6","3.2",".500",".419","1.0","1.5",".707","1.2","3.5","4.7","2.0","0.6","0.4","0.5","2.2","6.2"
"200","Quentin Grimes","SG","21","NYK","20","2","12.5","1.6","4.2",".386","1.4","3.5",".386","0.3","0.7",".385",".548","0.3","0.4",".625","0.2","1.1","1.3","0.8","0.6","0.1","0.6","1.2","4.8"
"201","Kyle Guy","SG","24","MIA","4","0","22.0","4.3","7.8",".548","2.3","4.5",".500","2.0","3.3",".615",".694","1.0","1.3",".800","0.3","1.8","2.0","2.5","0.8","0.3","1.0","2.3","11.8"
"202","Tyrese Haliburton","SG","21","SAC","38","38","34.0","5.1","11.1",".461","2.0","4.7",".435","3.1","6.5",".480",".552","1.3","1.6",".817","0.8","3.2","4.0","6.8","1.7","0.7","2.2","1.4","13.6"
"203","Tyler Hall","SG","24","NYK","1","0","2.0","0.0","0.0","","0.0","0.0","","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"204","R.J. Hampton","SG","20","ORL","35","1","19.7","2.7","6.9",".388","1.0","2.7",".368","1.7","4.1",".400",".460","1.3","2.1",".603","0.4","2.5","2.9","2.5","0.5","0.2","1.4","1.5","7.6"
"205","Tim Hardaway Jr.","SG","29","DAL","32","20","30.9","5.2","13.3",".392","2.4","7.4",".329","2.8","5.8",".471",".483","1.8","2.3",".757","0.4","3.5","3.9","2.3","1.0","0.2","0.7","1.8","14.6"
"206","James Harden","PG","32","BRK","32","32","36.7","6.5","15.6",".415","2.4","7.3",".329","4.1","8.3",".491",".492","7.2","8.3",".868","1.0","7.1","8.1","9.8","1.4","0.7","4.8","2.5","22.5"
"207","Maurice Harkless","SF","28","SAC","27","14","19.1","1.6","3.5",".447","0.5","2.0",".259","1.0","1.5",".700",".521","0.3","0.5",".692","0.1","2.2","2.3","0.5","0.4","0.6","0.6","1.6","4.0"
"208","Jared Harper","PG","24","NOP","2","0","5.0","1.5","3.5",".429","0.5","1.0",".500","1.0","2.5",".400",".500","0.0","0.0","","0.5","0.0","0.5","1.5","0.0","0.5","0.5","1.0","3.5"
"209","Montrezl Harrell","C","28","WAS","33","3","25.4","5.5","8.5",".645","0.1","0.3",".300","5.4","8.2",".658",".651","3.5","4.7",".742","2.2","5.2","7.3","2.2","0.5","0.6","1.2","1.9","14.5"
"210","Gary Harris","SG","27","ORL","32","22","29.1","4.2","9.3",".449","1.5","4.3",".355","2.6","4.9",".532",".532","1.3","1.6",".824","0.8","1.5","2.3","1.9","0.9","0.2","1.3","2.1","11.2"
"211","Joe Harris","SF","30","BRK","14","14","30.2","4.0","8.9",".452","2.9","6.3",".466","1.1","2.6",".417",".617","0.4","0.4",".833","0.4","3.6","4.0","1.0","0.5","0.1","1.1","2.2","11.3"
"212","Tobias Harris","PF","29","PHI","28","28","35.0","6.9","15.4",".451","1.1","3.8",".299","5.8","11.5",".502",".488","3.4","4.0",".857","1.1","6.5","7.7","3.9","0.5","0.6","1.7","2.0","18.4"
"213","Shaquille Harrison","SG","28","BRK","2","0","11.5","1.0","3.0",".333","0.0","1.0",".000","1.0","2.0",".500",".333","0.0","0.0","","0.5","1.5","2.0","1.5","0.5","0.5","1.0","1.5","2.0"
"214","Josh Hart","PF","26","NOP","30","29","32.8","4.7","9.0",".520","1.0","2.9",".349","3.7","6.2",".600",".576","2.5","3.3",".755","1.3","6.2","7.4","4.5","0.9","0.4","1.9","2.9","12.9"
"215","Isaiah Hartenstein","C","23","LAC","29","0","16.4","3.2","4.9",".662","0.1","0.1",".667","3.2","4.8",".662",".669","1.1","1.7",".653","1.8","2.9","4.7","1.9","0.8","1.3","1.0","2.6","7.7"
"216","Udonis Haslem","C","41","MIA","8","0","6.5","1.3","2.5",".500","0.1","0.3",".500","1.1","2.3",".500",".525","0.4","0.4","1.000","0.5","1.6","2.1","0.3","0.1","0.1","0.3","1.4","3.0"
"217","Sam Hauser","SF","24","BOS","6","0","5.0","0.5","1.8",".273","0.5","1.8",".273","0.0","0.0","",".409","0.0","0.0","","0.2","0.5","0.7","0.2","0.2","0.2","0.0","0.2","1.5"
"218","Jaxson Hayes","C","21","NOP","26","0","13.3","2.4","4.4",".539","0.2","0.5",".286","2.2","3.9",".574",".557","1.7","2.1",".815","1.3","2.3","3.7","0.4","0.3","0.6","0.7","1.8","6.6"
"219","Killian Hayes","PG","20","DET","26","26","25.8","2.3","6.5",".349","0.9","2.8",".311","1.4","3.7",".379",".417","1.0","1.1",".862","0.5","2.7","3.2","3.7","1.2","0.4","1.5","2.6","6.4"
"220","Gordon Hayward","SF","31","CHO","38","38","33.1","6.2","13.2",".465","1.8","4.6",".387","4.4","8.7",".506",".532","3.2","3.7",".857","0.8","4.0","4.8","3.7","0.9","0.5","1.7","1.7","17.2"
"221","Aaron Henry","SF","22","PHI","4","0","3.0","0.0","0.5",".000","0.0","0.3",".000","0.0","0.3",".000",".000","0.0","0.0","","0.0","0.3","0.3","0.0","0.0","0.5","0.5","0.3","0.0"
"222","Juancho Hernangómez","PF","26","BOS","17","0","5.5","0.3","1.5",".192","0.2","1.1",".167","0.1","0.5",".250",".250","0.4","0.5",".667","0.5","0.9","1.5","0.2","0.2","0.1","0.4","0.4","1.1"
"223","Willy Hernangómez","C","27","NOP","23","3","14.9","3.0","5.4",".560","0.1","0.1",".667","3.0","5.3",".557",".568","1.6","2.2",".706","2.4","4.3","6.7","1.2","0.3","0.2","0.9","1.7","7.7"
"224","Tyler Herro","SG","22","MIA","33","10","32.8","7.6","18.0",".422","2.7","7.1",".382","4.9","10.9",".447",".497","2.4","2.8",".860","0.7","4.2","4.9","3.9","0.5","0.1","2.8","1.4","20.3"
"225","Buddy Hield","SG","29","SAC","40","6","29.3","5.2","13.3",".390","3.6","9.6",".380","1.6","3.8",".417",".526","1.7","1.9",".868","0.7","3.2","3.8","2.0","0.8","0.3","1.6","2.1","15.7"
"226","Haywood Highsmith","SF","25","MIA","3","0","13.0","1.3","2.3",".571","1.3","2.0",".667","0.0","0.3",".000",".857","0.0","0.0","","0.7","1.0","1.7","0.0","0.0","0.3","0.0","1.0","4.0"
"227","George Hill","SG","35","MIL","33","12","25.6","2.6","5.8",".445","0.8","2.8",".308","1.7","3.0",".570",".518","1.1","1.2",".947","0.8","2.3","3.2","2.4","0.8","0.2","0.9","1.5","7.1"
"228","Malcolm Hill","SG","26","ATL","3","0","15.3","1.7","2.7",".625","1.0","1.7",".600","0.7","1.0",".667",".813","1.3","1.3","1.000","0.7","1.3","2.0","0.3","1.3","0.3","0.0","2.3","5.7"
"229","Solomon Hill","PF","30","ATL","13","1","10.7","0.2","1.5",".150","0.2","1.0",".154","0.1","0.5",".143",".200","0.0","0.0","","0.5","1.3","1.8","0.9","0.3","0.2","0.1","1.2","0.6"
"230","Nate Hinton","SG","22","IND","2","0","1.0","0.0","0.5",".000","0.0","0.0","","0.0","0.5",".000",".000","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0"
"231","Jaylen Hoard","SF","22","OKC","1","0","2.0","0.0","1.0",".000","0.0","0.0","","0.0","1.0",".000",".000","0.0","0.0","","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0"
"232","Aaron Holiday","PG","25","WAS","32","10","16.8","2.6","5.4",".477","0.6","1.6",".365","2.0","3.8",".525",".532","0.6","0.8",".792","0.1","1.5","1.6","1.8","0.6","0.3","0.9","1.6","6.4"
"233","Jrue Holiday","PG","31","MIL","33","32","33.2","7.4","14.9",".499","1.8","4.8",".382","5.6","10.1",".554",".560","1.7","2.4",".709","0.9","3.7","4.6","6.7","1.6","0.6","2.8","1.8","18.4"
"234","Justin Holiday","SF","32","IND","33","24","28.2","3.5","9.1",".391","2.4","6.8",".351","1.2","2.2",".514",".523","0.5","0.6",".810","0.2","2.5","2.8","1.5","0.6","0.3","1.0","2.2","10.0"
"235","Richaun Holmes","C","28","SAC","27","27","26.1","5.3","7.7",".692","0.1","0.1",".500","5.3","7.6",".696",".697","1.9","2.3",".806","2.5","6.2","8.7","1.3","0.3","1.0","1.4","3.1","12.6"
"236","Rodney Hood","SF","29","MIL","29","0","15.8","1.2","3.4",".354","0.7","2.1",".317","0.6","1.3",".410",".449","0.4","0.5",".929","0.4","1.7","2.0","0.9","0.3","0.0","0.2","0.9","3.5"
"237","Scotty Hopson","SG","32","OKC","1","0","18.0","2.0","4.0",".500","0.0","1.0",".000","2.0","3.0",".667",".500","0.0","0.0","","0.0","1.0","1.0","1.0","0.0","0.0","2.0","1.0","4.0"
"238","Al Horford","C","35","BOS","29","29","30.0","4.2","9.7",".434","1.2","4.4",".283","3.0","5.3",".558",".498","1.9","2.2",".859","1.6","6.3","7.9","3.9","0.7","1.6","1.1","2.2","11.6"
"239","Talen Horton-Tucker","SG","21","LAL","23","15","28.2","4.0","10.1",".397","0.7","3.1",".222","3.3","7.0",".475",".431","1.7","2.1",".816","0.8","3.4","4.2","2.7","1.0","0.4","1.5","2.9","10.4"
"240","Danuel House Jr.","SF","28","TOT","17","1","13.9","1.5","4.4",".333","0.6","2.1",".286","0.9","2.4",".375",".400","1.0","1.1",".895","0.2","2.3","2.5","1.1","0.3","0.3","1.1","0.9","4.5"
"240","Danuel House Jr.","SF","28","HOU","16","1","14.6","1.6","4.6",".338","0.6","2.1",".294","0.9","2.5",".375",".405","1.1","1.2",".895","0.3","2.4","2.7","1.2","0.3","0.3","1.1","1.0","4.8"
